Text,Product_Name,Product_Start,Product_End,Price_Name,Price_Start,Price_End,Promotion_Type,Promotion_Start,Promotion_End,Marketplace_Name,Marketplace_Start,Marketplace_End
"Ada yang pernah pake kamera mirrorless  Canon EOS M200 yang harganya 8 jutaan, sekarang lagi diskon 20%. Worth it gak sih buat jadiin mainan fotografi baru?",Kamera,21,26,8 juta,69,74,0.2,100,102,,,
"Mau dong pendapat kalian, apakah worth it beli laptop gaming seharga 15 juta yang diskon 10% di tokopedia? Pengen upgrade performa gaming nih tapi masih ragu.",Laptop,47,52,15 juta,69,75,0.1,89,91,tokopedia,96,104
"Ada yang punya pengalaman pake smartphone flagship brand Samsung seharga 12 jutaan, sekarang lagi diskon 15%? Penasaran, worth it gak sih?",Smartphone,31,40,12 juta,73,79,0.15,105,107,,,
Worth it gak ya beli smartwatch merek Huawei seharga 2 jutaan yang diskon 40%? Pengen nyobain fitur-fitur keren tapi masih mikir-mikir.,Smartwatch,21,30,2 juta,53,58,0.4,74,76,,,
"Ada yang pernah pake headphone wireless merek Lenovo yang harganya 500 ribuan, sekarang lagi diskon 50%. Worth it gak buat dengerin musik twitter fam ?",Headphone,21,29,500 ribu,67,74,0.5,100,102,Twitter,138,144
"Guys, worth it gak sih beli tas backpack seharga 800 ribu yang lagi diskon 25%? Lagi butuh tas baru nih, tapi bingung pilihannya.",Tas,28,30,800 ribu,49,56,0.25,75,77,,,
"Mau dong pendapat kalian, apakah worth it beli soundbar Xiaomi seharga 2 juta yang diskon 30%? Pengen upgrade kualitas suara di rumah.",Soundbar,47,54,2 juta,71,76,0.3,90,92,,,
Worth it gak ya beli kamera action cam Canon seharga 1 jutaan yang lagi diskon 20% di tokopedia? Pengen rekam momen-momen seru tapi masih galau.,Kamera,21,26,1 juta,53,58,0.2,79,81,Tokopedia,86,94
"Ada yang pernah pake earphone true wireless yang harganya 300 ribuan, sekarang lagi diskon 35% di tokopedia. Worth it gak buat dengerin musik di jalan?",Earphone,21,28,300 ribu,58,65,0.35,91,93,Tokopedia,98,106
"Guys, worth it gak sih beli baju Uniqlo seharga 500 ribuan yang lagi diskon 20%? Pengen tampil stylish tapi budget terbatas.",Baju,28,31,500 ribu,48,55,0.2,76,78,,,
"Mau dong pendapat kalian, apakah worth it beli sepatu sneakers seharga 1,5 juta yang diskon 10%? Pengen nambah koleksi tapi masih mikir-mikir.",Sneakers,54,61,"1,5 juta",71,78,0.1,92,94,,,
Worth it gak ya beli jam tangan merek Daniel Klein seharga 600 ribuan yang lagi diskon 30%? Pengen tampil fashionable tapi masih pikir-pikir.,Fashion,106,112,600 ribu,59,66,0.3,87,89,,,
"Ada yang pernah pake baju olahraga NIke yang harganya 400 ribuan, sekarang lagi diskon 10%. Worth it gak sih buat rutin olahraga?",Baju,21,24,400 ribu,54,61,0.1,87,89,,,
"Guys, worth it gak sih beli celana jeans seharga 400 ribuan yang lagi diskon 20% di Shoppee? Lagi butuh celana baru nih, tapi masih bingung mau pilih yang mana.",Jeans,35,39,400 ribu,49,56,0.2,77,79,Shoppee,84,90
"Mau dong pendapat kalian, apakah worth it beli sepatu sneakers Nike Omni Multi-Court yang harganya 600 ribu setelah diskon 30% di Shoppee?",Sneakers,54,61,600 ribu,99,106,0.3,123,125,Shoppee,130,136
Ada yang pernah pakai earphone KZ ZNA yang harganya 200 ribu setelah diskon 20% di Shoppee? Worth it gak sih?,Earphone,22,29,200 ribu,52,59,0.2,76,78,Shoppee,83,89
"Brosis, worth it gak sih beli kemeja 300 ribu di uniqlo setelah diskon 15% di Shoppee?",Kemeja,30,35,300 ribu,37,44,0.15,71,73,Shoppee,78,84
"Sist, nanya dong, worth it gak sih beli tas ransel Gramedia yang harganya 400 ribu setelah diskon 20% di Shoppee?",Tas,40,42,400 ribu,74,81,0.2,98,100,Shoppee,105,111
"Guys, pendapat kalian dong, worth it gak sih beli jam tangan 1 juta ?",Jam tangan,50,59,1 juta,61,66,,,,,,
"Ey, mau tanya, worth it gak sih beli kacamata polarized merek Uniqlo yang harganya 300 ribu setelah diskon 10%?",Kacamata,37,44,300 ribu,83,90,0.1,107,109,,,
"Sist, ada yang pernah pake baju kaos H&M yang harganya 100 ribuan di Shoppee? Worth it gak buat daily outfit?",Baju,27,30,100 ribu,55,62,,,,Shoppee,69,75
"Brosis, worth it gak sih beli celana jeans boss hugo yang harganya 600 ribu setelah diskon 20% di Shoppee?",Jeans,37,41,600 ribu,67,74,,,,Shoppee,98,104
"Mau dong pendapat kalian, apakah worth it beli jaket pria yang harganya 500.000 di Shoppee?",Jaket,47,51,500.000,72,78,,,,Shoppee,83,89
"Guys, worth it gak sih beli topi NIke Heritage yang harganya 250 ribu setelah diskon 25% di Shoppee?",Topi,28,31,250 ribu,61,68,0.25,85,87,Shoppee,92,98
"Sist, ada yang udah coba beli dress cantik merek eprolo yang harganya 700 ribu setelah diskon 10% di Shoppee? Worth it gak buat acara formal?",Dress,30,34,700 ribu,70,77,0.1,94,96,Shoppee,101,107
"Brosis, worth it gak sih beli sweater hoodie merek Mark and Spencer yang harganya 900 ribu setelah diskon 15% di Shoppee?",Sweater,30,36,900 ribu,82,89,0.15,106,108,Shoppee,113,119
"Ey, mau dong pendapat. Worth it gak sih beli kaos kaki Uniqlo yang harganya 50 ribu ? Ada nemu di Shoppee nih",Kaos kaki,45,53,50 ribu,76,82,,,,Shoppee,98,104
"Sist, ada yang pernah pakai legging ASOS yang harganya 350 ribu setelah diskon 10%? Worth it gak sih buat olahraga? Pengen beli di Shoppee",Legging,28,34,350 ribu,55,62,0.1,79,81,Shoppee,131,137
"Brosis, worth it gak sih beli kaos polo Lauren original yang harganya 350 ribu setelah diskon 25%? Ada diskon nih di Shoppee",Kaos,30,33,350 ribu,70,77,0.25,94,96,Shoppee,117,123
"Mau dong pendapat kalian, apakah worth it beli burger bangor ? Liat di twitter enak kayaknya",Burger,47,52,,,,,,,Twitter,71,77
Ada yang pernah coba sushi roll seharga 100 ribu di restoran Y? Worth it gak sih?,Sushi,21,25,100 ribu,40,47,,,,,,
Twitter fam worth it gak sih beli pizza hut personal size seharga 70 ribu di Domino ?,Pizza,34,38,70 ribu,66,72,,,,Twitter,0,6
"Warga twitter, nanya dong, worth it gak sih beli ayam KFC packet 150.000 ? ",Ayam,49,52,150.000,65,71,,,,Twitter,6,12
"Guys, pendapat kalian dong, worth it gak sih beli ramen special seharga 80 ribu setelah diskon 30% di ramen ya? pengen pesen shoppee food",Ramen,50,54,80 ribu,72,78,0.3,95,97,Shoppee,125,131
"Ey, mau tanya sobat twitter, worth it gak sih beli es krim premium Haagen-Dazs Belgian Chocolate Ice Cream seharga 140.000? ",Es krim,51,57,140.000,115,121,,,,Twitter,20,26
"Sist di twitter, ada yang pernah makan breakfast seharga 60 ribu setelah diskon 10% di Sisterfields? Worth it gak buat sarapan?",breakfast,39,47,60 ribu,57,63,,,,Twitter,8,14
"Brosis, worth it gak sih beli nasi goreng spesial seharga 25 ribu setelah diskon 20% di warung gorilla?",Nasi goreng,30,40,25 ribu,58,64,0.2,81,83,,,
"Mau dong pendapat kalian, apakah worth it beli bakso urat seharga 35 ribu setelah diskon 20% di warung boedjangan?",Bakso ,47,52,35 ribu,66,72,0.2,89,91,,,
"Guys, worth it gak sih beli martabak manis seharga 50 ribu di Martabak Pecenongan?",Martabak,28,35,50 ribu,51,57,,,,,,
Gaes yang di twitter ada yang udah coba beli roti coklat di indomaret 10.000? apakah enak ?,Roti,45,48,10.000,70,75,,,,Twitter,13,19
"Brosis, worth it gak sih beli mie gacoan worth it atau ga ? pengen coba beli di shoppee food",Mie,30,32,,,,,,,Shoppee,80,86
"Ey, mau dong pendapat. Worth it gak sih beli sate ayam pak rusli seharga 30 ribu setelah diskon 20% gofood worth it atau ga ?",Sate,45,48,30 ribu,73,79,,,,Gofood,100,105
Ada yang pernah makan ramen di gading belum ? Pengen coba pesen di gofood,Ramen,22,26,,,,,,,Gofood,67,72
Sudah ada yang pernah coba bubur manado yg di dekat PT Hasjrat Abadi di Jalan Diponegoro? Pengen pesen di gofood ,Bubur,27,31,,,,,,,Gofood,106,111
"Mau dong pendapat kalian, apakah worth it beli keyboard mechanical maxfit87 mk856 seharga 550 ribu setelah diskon 10% di tokopedia?",Keyboard,47,54,550 ribu,90,97,0.1,114,116,Tokopedia,121,129
Ada yang pernah pakai mouse gaming logitech seharga 200 ribu setelah diskon 10% di tokopedia? Worth it gak sih?,Mouse,22,26,200 ribu,52,59,,,,Tokopedia,83,91
"Brosis, worth it gak sih beli headset gaming HyperX seharga 1.300.000 ribu setelah diskon 10% di Tokopedia?",Headset,30,36,1.300.000,60,68,0.1,90,92,Tokopedia,97,105
"Sist, nanya dong, worth it gak sih beli monitor Zowie seharga 6.500.000  setelah diskon 15% di tokopedia?",Monitor,40,46,6.500.000,62,70,0.15,88,90,Tokopedia,95,103
"Guys yang di twitter, pendapat kalian dong, worth it gak sih beli mousepad Artisan seharga 1.250.000 setelah diskon 25%?",Mousepad,66,73,1.250.000,91,99,,,,Twitter,13,19
"Ey, mau tanya, worth it gak sih beli gaming chair IKEA seharga 1 juta di online shop kayak tokopedia?",Gaming Chair,37,48,1 juta,63,68,,,,Tokopedia,91,99
"Twitter fam, ada yang pernah pakai soundbar Lenovo seharga 700 ribu setelah diskon 10%? Worth it gak sih buat pengalaman audio?",Soundbar,35,42,700 ribu,59,66,0.1,83,85,Twitter,0,6
"Brosis, worth it gak sih beli SSD seharga 600 ribu setelah diskon 20% di Tokopedia?",SSD,30,32,600 ribu,42,49,0.2,66,68,Tokopedia,73,81
"Mau dong pendapat kalian sobat twitter, apakah worth it beli RAM DDR4 seharga 1 juta sekarang ?",RAM,61,63,1 juta,78,83,,,,Twitter,31,37
"Guys, worth it gak sih beli power supply modular seharga 800 ribu di Tokopedia?",Power Supply,28,39,800 ribu,57,64,,,,Tokopedia,69,77
"Brosis twitter, ada yang udah coba beli CPU cooler merek ROG seharga 5 juta ?Worth it gak sih buat menjaga suhu prosesor?",CPU Cooler,40,49,5 juta,69,74,,,,Twitter,7,13
"Brosis twitter, worth it gak sih beli graphics card bekas seharga 3 juta setelah diskon 15%?",Graphics card,38,50,3 juta,66,71,0.15,88,90,Twitter,7,13
"Ey, mau dong pendapat. Worth it gak sih beli Wi-Fi router seharga 200 ribu setelah diskon 20% di Tokopedia?",Router,51,56,200 ribu,66,73,0.2,90,92,Tokopedia,97,105
"Sist, ada yang pernah pakai gaming headset stand seharga 150 ribu? Habis liat di twitter kayaknya worth",Headset,35,41,150 ribu,57,64,,,,Twitter,81,87
"Brosis, worth it gak sih beli motherboard Intel LGA 1150 seharga 600 ribu setelah diskon 10% di Tokopedia?",Motherboard,30,40,600 ribu,65,72,0.1,89,91,Tokopedia,96,104
"Mau dong pendapat kalian, apakah worth it beli set pisau dapur seharga 200 ribu setelah diskon 10% di shoppee?",Pisau,51,55,200 ribu,71,78,0.1,95,97,Shoppee,102,108
Ada yang pernah pakai blender Cosmos seharga 500 ribu setelah diskon 10% sobat twitter?  Worth it gak sih?,Blender,22,28,500 ribu,45,52,0.1,69,71,Twitter,79,85
"Brosis, worth it gak sih beli panci anti lengket seharga 300 ribu kawan twitter ?",Panci,30,34,300 ribu,57,64,,,,Twitter,72,78
"Sist yang ada di twitter, nanya dong, worth it gak sih beli rice cooker merek Oxone seharga 1 juta setelah diskon 30%?",Rice cooker,60,70,1 juta,92,97,0.3,114,116,Twitter,17,23
"Guys, pendapat kalian dong, worth it gak sih beli set perkakas masak seharga 150 ribu di tokopedia ?",Perkakas,54,61,150 ribu,77,84,,,,tokopedia,89,97
"Ey, mau tanya, worth it gak sih beli microwave seharga 800 ribu setelah diskon 15% di Tokopedia ?",Microwave,37,45,800 ribu,55,62,0.15,79,81,Tokopedia,86,94
"Sist, ada yang pernah pakai blender portable Deerma seharga 300 ribu setelah diskon 15% di Tokopedia? Worth it gak sih buat smoothie?",Blender,28,34,300 ribu,60,67,0.15,84,86,Tokopedia,91,99
"Brosis, worth it gak sih beli teko listrik seharga 200 ribu di Tokopedia?",Teko,30,33,200 ribu,51,58,,,,Tokopedia,63,71
"Mau dong pendapat kalian, apakah worth it beli mixer handheld seharga 400 ribu di Tokopedia?",Mixer,47,51,400 ribu,70,77,,,,Tokopedia,82,90
"Guys, worth it gak sih beli set wajan teflon seharga 300 ribu di Tokopedia?",Teflon,38,43,300 ribu,53,60,,,,Tokopedia,65,73
"Sist, ada yang udah coba beli coffeemaker seharga 600 ribu di Tokopedia?",Coffeemaker,30,40,600 ribu,50,57,,,,Tokopedia,62,70
"Brosis, worth it gak sih beli blender personal merek Cosmos seharga 250 ribu setelah diskon 15% di Tokopedia?",Blender,30,36,250 ribu,68,75,0.15,92,94,Tokopedia,99,107
"Ey, mau dong pendapat. Worth it gak sih beli slow cooker merek Koala seharga 1juta  di Tokopedia ?",Slow cooker,45,55,1juta,77,81,,,,Tokopedia,87,95
"Sist, ada yang pernah pakai toaster Samono seharga 150 ribu setelah diskon 10% di Tokopedia? Worth it gak sih buat roti panggang?",Toaster,28,34,150 ribu,51,58,0.1,75,77,Tokopedia,82,90
"Brosis, worth it gak sih beli set talenan plastik seharga 100 ribu? Liat di facebook marketplace ada yang segituan",Talenan,34,40,100 ribu,58,65,,,,Facebook,76,83
Baru saja beli tas ransel gramedia seharga 300 ribu setelah diskon 20% di facebook ,Tas,15,17,300 ribu,43,50,0.2,67,69,Facebook,74,81
Kemarin beli pena rollerball Jenniferdz seharga 60 ribu di facebook,Pena,13,16,60 ribu,48,54,,,,Facebook,59,66
Akhirnya punya buku catatan kampus seharga 1 pak 50 ribu sehabis di recommend dari facebook,Buku,15,18,50 ribu,49,55,,,,Facebook,83,90
Saya baru saja membeli pensil mekanik merek Castle seharga 10 ribu di Shoppee,Pensil,23,28,10 ribu,59,65,,,,Shoppee,70,76
"Tadi beli tas selempang Kedidaishu  seharga 150 ribu setelah diskon 25% di Shoppee, cocok untuk kerja",Tas,10,12,150 ribu,44,51,0.25,68,70,Shoppee,75,81
Baru beli penggaris plastik merek Castle seharga 15 ribu di Shoppee,Penggaris,10,18,15 ribu,49,55,,,,Shoppee,60,66
Saya beli spidol warna merek Snowman seharga 30 ribu setelah diskon 20%. di Shoppee,Spidol,10,15,30 ribu,45,51,0.2,68,70,Shoppee,76,82
Apa worth membeli map kertas yang seharga 8 ribu di Shoppee ?,Map,18,20,8 ribu,42,47,,,,Shoppee,52,58
Akhirnya punya highlighter merek Stabilo seharga 15 ribu setelah diskon 5% di shoppee,Highlighter,15,25,15 ribu,49,55,0.05,72,73,Shoppee,78,84
Baru saja membeli tipe-x merek Joyko seharga 7 ribu di Shoppee,Tipe-x,18,23,7 ribu,45,50,,,,Shoppee,55,61
"Apakah Baju sebaiknya dibeli dengan harga Rp180,000 dan mendapatkan diskon sebesar 15% di Carefour?",Baju,7,10,"Rp180,000",42,50,0.15,83,85,Carefour,90,97
Ada Buku diskon 20% seharga 100 ribu,Buku,4,7,100 ribu,28,35,0.2,16,18,,,
"Apakah buku seharga Rp100,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Tokopedia?",Buku,7,10,"Rp100,000",20,28,0.2,75,77,Tokopedia,89,97
"Apakah handphone seharga Rp5,000,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko Shopee?",Handphone,7,15,"Rp5,000,000",25,35,0.3,82,84,Shopee,96,101
"Apakah HP seharga Rp8,000,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko Metro?",HP,7,8,"Rp8,000,000",18,28,0.15,75,77,Metro,89,93
"Apakah GPU seharga Rp4,000,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko Carefour?",GPU,7,9,"Rp4,000,000",19,29,0.25,76,78,Carefour,90,97
"Apakah laptop seharga Rp10,000,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko Tokopedia?",Laptop,7,12,"Rp10,000,000",22,33,0.1,80,82,Tokopedia,94,102
"Apakah komputer seharga Rp12,000,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Metro?",Komputer,7,14,"Rp12,000,000",24,35,0.2,82,84,Metro,96,100
"Apakah lipstick seharga Rp150,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko Carefour?",Lipstick,7,14,"Rp150,000",24,32,0.15,79,81,Carefour,93,100
"Apakah parfum seharga Rp500,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko Shopee?",Parfum,7,12,"Rp500,000",22,30,0.3,77,79,Shopee,91,96
"Apakah baju seharga Rp300,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Tokopedia?",Baju,7,10,"Rp300,000",20,28,0.2,75,77,Tokopedia,89,97
"Apakah celana seharga Rp400,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko Shopee?",Celana,7,12,"Rp400,000",22,30,0.25,77,79,Shopee,91,96
"Apakah buku seharga Rp200,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko Metro?",Buku,7,10,"Rp200,000",20,28,0.1,75,77,Metro,89,93
"Apakah handphone seharga Rp600,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Tokopedia?",Handphone,7,15,"Rp600,000",25,33,0.2,80,82,Tokopedia,94,102
"Apakah HP seharga Rp1,000,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko Shopee?",HP,7,8,"Rp1,000,000",18,28,0.15,75,77,Shopee,89,94
"Apakah GPU seharga Rp3,000,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko Metro?",GPU,7,9,"Rp3,000,000",19,29,0.25,76,78,Metro,90,94
"Apakah laptop seharga Rp8,000,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko Carefour?",Laptop,7,12,"Rp8,000,000",22,32,0.1,79,81,Carefour,93,100
"Apakah komputer seharga Rp12,000,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Tokopedia?",Komputer,7,14,"Rp12,000,000",24,35,0.2,82,84,Tokopedia,96,104
"Apakah lipstick seharga Rp100,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko Metro?",Lipstick,7,14,"Rp100,000",24,32,0.15,79,81,Metro,93,97
"Apakah parfum seharga Rp600,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko Shopee?",Parfum,7,12,"Rp600,000",22,30,0.3,77,79,Shopee,91,96
"Apakah baju seharga Rp250,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Tokopedia?",Baju,7,10,"Rp250,000",20,28,0.2,75,77,Tokopedia,89,97
"Apakah celana seharga Rp350,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko Shopee?",Celana,7,12,"Rp350,000",22,30,0.25,77,79,Shopee,91,96
"Apakah buku seharga Rp150,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Carefour?",Buku,7,10,"Rp150,000",20,28,0.2,75,77,Carefour,89,96
"Apakah handphone seharga Rp800,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko Tokopedia?",Handphone,7,15,"Rp800,000",25,33,0.3,80,82,Tokopedia,94,102
"Apakah HP seharga Rp10,000,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko Metro?",HP,7,8,"Rp10,000,000",18,29,0.15,76,78,Metro,90,94
"Apakah GPU seharga Rp4,500,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko Carefour?",GPU,7,9,"Rp4,500,000",19,29,0.25,76,78,Carefour,90,97
"Apakah laptop seharga Rp9,000,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko Tokopedia?",Laptop,7,12,"Rp9,000,000",22,32,0.1,79,81,Tokopedia,93,101
"Apakah komputer seharga Rp11,000,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Metro?",Komputer,7,14,"Rp11,000,000",24,35,0.2,82,84,Metro,96,100
"Apakah lipstick seharga Rp200,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko Carefour?",Lipstick,7,14,"Rp200,000",24,32,0.15,79,81,Carefour,93,100
"Apakah parfum seharga Rp450,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko Shopee?",Parfum,7,12,"Rp450,000",22,30,0.3,77,79,Shopee,91,96
"Apakah baju seharga Rp380,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko Tokopedia?",Baju,7,10,"Rp380,000",20,28,0.25,75,77,Tokopedia,89,97
"Apakah celana seharga Rp150,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko Metro?",Celana,7,12,"Rp150,000",22,30,0.1,77,79,Metro,91,95
"Apakah buku seharga Rp580,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Tokopedia?",Buku,7,10,"Rp580,000",20,28,0.2,75,77,Tokopedia,89,97
"Apakah handphone seharga Rp680,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko Shopee?",Handphone,7,15,"Rp680,000",25,33,0.15,80,82,Shopee,94,99
"Apakah HP seharga Rp320,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko Metro?",HP,7,8,"Rp320,000",18,26,0.25,73,75,Metro,87,91
"Apakah GPU seharga Rp180,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko Carefour?",GPU,7,9,"Rp180,000",19,27,0.2,74,76,Carefour,88,95
